_id,date,action,comment,cat,recap
f57168d7-fa7d-47a0-aafb-66d6128037f8,2021-09-29T21:58:34.998436,good,cuddled with me,ollie,ollie cuddled with me
3697fa7a-6ee6-4650-ab52-054f2667a835,2021-11-10T19:49:39.998446,good,cuddled with dog,idget,idget cuddled with dog
73bb83b8-1473-4474-a4e7-75022275e6a1,2018-10-18T17:46:26.998456,good,plays fetch,zeep,zeep plays fetch
f7959c10-5f46-4535-ac47-80566fe86cce,2021-01-16T00:05:06.998466,bad,attacked dog,sammy,sammy attacked dog
d5f3afa3-2529-4bc6-b6e0-3b222d982760,2017-08-30T00:51:28.998476,bad,sat on keyboard,idget,idget sat on keyboard
efe2ab98-e7f0-40ad-bbd9-1124cd29fd04,2019-08-07T05:42:03.998486,bad,scratched drapes,peanut butter,peanut butter scratched drapes
789718f3-d7d7-43e1-a559-49326a86003f,2019-06-12T23:16:35.998496,bad,decided not to go for a walk,mio,mio decided not to go for a walk
e4a169c4-3b41-45b0-b4c0-7fe6ea3290d6,2021-08-13T20:49:31.998506,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
455fdb83-d912-4e62-8d39-530f5c773baa,2018-09-08T19:16:53.998517,bad,scratched drapes,peanut butter,peanut butter scratched drapes
f628b692-773b-47ef-afb2-b831f5a8c3e6,2018-04-22T13:36:44.998527,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
41181aa6-2931-4d0f-a5c5-950e4375a588,2019-06-01T06:02:21.998538,bad,scratched furniture,peanut butter,peanut butter scratched furniture
cc8981e5-c8c7-4225-a628-eff4679856e2,2018-09-29T11:37:41.998548,bad,attacked dog,zeep,zeep attacked dog
52f93528-b103-4d0c-8a8f-80c1ea877a04,2017-02-24T04:12:56.998560,bad,attacked me,ollie,ollie attacked me
f162b3cc-d9f9-463e-b693-97660936d6ca,2018-05-27T17:55:46.998571,bad,attacked me,zeep,zeep attacked me
ce78fb11-77cf-41a1-8e53-840329556adc,2018-03-22T11:14:57.998581,good,plays fetch,dr pepper,dr pepper plays fetch
ae7aef82-a3bd-4d23-9f45-9bdc36e6f101,2020-07-17T15:59:09.998591,bad,scratched drapes,biscuit,biscuit scratched drapes
82aa14c2-bfb4-47d6-9640-d29b1fff8c45,2019-01-09T17:56:19.998620,bad,scratched drapes,idget,idget scratched drapes
256c3392-cf04-48a4-97fd-6946095f70fd,2019-11-13T03:20:50.998631,good,cuddled with me,idget,idget cuddled with me
c4a2daa3-c5dc-4da0-87e9-603107718ff4,2020-01-09T21:33:19.998641,good,cuddled with dog,sammy,sammy cuddled with dog
0e333afc-bd36-48e4-ad43-573cd775bd8e,2019-06-29T06:32:43.998651,good,cuddled with dog,idget,idget cuddled with dog
30ad9d61-953f-4805-a232-709f1389b6f1,2018-05-19T20:19:17.998660,good,cuddled with me,zeep,zeep cuddled with me
dcefa5dc-bae6-4299-86ec-5459f9fd5aba,2017-03-02T14:25:26.998673,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
23fd7e5f-5615-452e-bcf0-61b7883f72c4,2019-10-26T02:02:14.998684,bad,scratched drapes,ollie,ollie scratched drapes
352100c3-596b-4069-af25-fb02935d94a7,2019-03-29T08:49:49.998694,bad,sat on keyboard,sammy,sammy sat on keyboard
6d0cc47b-dff6-4735-8daf-10409ae6311b,2017-09-03T00:56:16.998704,bad,sat on keyboard,mio,mio sat on keyboard
2cbdbbe2-a8aa-4cd5-a849-72023d2c0893,2017-04-02T18:59:18.998733,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
abe24fdf-a07e-4152-9184-09d7eaa3835b,2021-06-22T21:45:19.998745,good,cuddled with me,biscuit,biscuit cuddled with me
7d880c04-f5f0-4dec-ac59-7c3a5fdb15f9,2017-11-25T12:27:09.998756,bad,scratched furniture,mio,mio scratched furniture
f9d4ea88-d763-4a04-9f55-334ddd38d004,2021-05-15T00:53:48.998766,good,plays fetch,dr pepper,dr pepper plays fetch
9d85453c-c19f-45db-ab42-acf1d7ce8b6c,2017-07-10T10:03:13.998776,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
c74602b7-c05d-41a1-bb57-1b1fa75bc953,2020-02-18T11:27:13.998787,bad,scratched drapes,ollie,ollie scratched drapes
a67e15d2-0db5-498e-b8d5-72de7f35d7bc,2018-02-08T08:37:36.998797,good,cuddled with dog,idget,idget cuddled with dog
1a6a0e72-81ad-49ec-b88c-53596f05e154,2018-07-03T05:14:43.998808,good,plays fetch,idget,idget plays fetch
69c1534d-b64b-4a22-912d-c9bbc229e120,2018-03-30T09:08:07.998818,bad,sat on keyboard,mio,mio sat on keyboard
4a014f3f-3762-425f-ac66-97954e6e3c08,2020-10-15T06:44:54.998828,bad,attacked me,idget,idget attacked me
977eff48-082f-4f9a-b695-1509e4bd8d4b,2020-07-03T03:51:33.998839,bad,sat on keyboard,sammy,sammy sat on keyboard
7c171f05-b383-4881-a83c-fadb94af2534,2020-12-15T12:13:25.998849,bad,scratched drapes,zeep,zeep scratched drapes
84913bf9-fc9e-49b2-b02e-7306a32e8075,2019-06-16T18:11:03.998859,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
7daa0832-0fe4-44c2-bcb4-d428cc7ad8b8,2019-05-25T15:25:47.998870,bad,scratched drapes,mio,mio scratched drapes
5c2bca21-f09c-4a04-96eb-aebbce98c472,2017-12-14T16:25:33.998882,bad,attacked me,peanut butter,peanut butter attacked me
024b396a-81d2-4ee1-9924-3d5095b54d96,2017-09-26T00:07:53.998893,good,cuddled with partner,zeep,zeep cuddled with partner
02c777f7-9369-4b47-9960-7a62b63365db,2019-01-03T10:53:57.998903,bad,scratched furniture,sammy,sammy scratched furniture
e98d67c5-6181-4ede-87eb-999e46c4c778,2017-07-05T19:30:44.998914,bad,sat on keyboard,mio,mio sat on keyboard
db28292b-1dd3-42ee-8e08-5958cad54419,2018-05-30T06:37:52.998925,good,did something adorable,sammy,sammy did something adorable
593f3fb2-a26c-4592-b5e4-f92a135a0734,2018-03-01T07:15:33.998936,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
3e2d160f-7b4a-4667-9111-00f63fa6e017,2017-11-13T10:51:15.998946,bad,sat on keyboard,biscuit,biscuit sat on keyboard
26aec605-5cf3-4372-a2e7-6b0fddf4eb17,2021-07-13T04:08:48.998956,bad,attacked me,sammy,sammy attacked me
d64f1a2f-1792-446b-b459-12334ac8e8ef,2018-04-09T23:05:02.998967,good,cuddled with dog,mio,mio cuddled with dog
ce049c2d-1f40-44e3-af6e-28113661ae67,2018-02-26T13:25:42.998981,good,cuddled with me,peanut butter,peanut butter cuddled with me
96e2ff40-1e4d-416d-a0e7-7d7d871a30f9,2019-06-06T02:30:38.998992,good,cuddled with partner,ollie,ollie cuddled with partner
a0c8e291-5927-428e-b09f-2206650aed9e,2019-09-11T15:29:47.999002,bad,attacked dog,idget,idget attacked dog
42b38394-8c44-43d6-9000-82ea22c89e81,2018-07-07T19:43:37.999013,bad,attacked partner,dr pepper,dr pepper attacked partner
6ea62b62-11d1-4246-91c2-57dfd5a56ac1,2019-01-06T15:49:46.999025,bad,attacked me,sammy,sammy attacked me
08e48a55-caa9-4ef4-91e2-90ae7bcd4cc5,2018-08-27T08:57:06.999036,good,plays fetch,idget,idget plays fetch
f2cd43bd-c387-4c93-aaaa-410d67cac431,2019-05-16T15:18:21.999047,good,cuddled with partner,idget,idget cuddled with partner
ec3129d8-0724-48aa-9138-95c78a837db7,2018-07-03T09:15:22.999057,good,cuddled with me,biscuit,biscuit cuddled with me
327864cb-667d-4ade-bd9f-66b884956674,2019-12-25T10:17:31.999067,good,did something adorable,sammy,sammy did something adorable
ba9848f8-07de-4dc5-be97-1dfcbcd831c2,2019-11-11T12:48:09.999078,bad,scratched drapes,ollie,ollie scratched drapes
82660d30-609b-45d5-ae6a-348d452d1a84,2018-07-03T10:39:43.999089,good,did something adorable,mio,mio did something adorable
7c7fdc58-f672-4e5e-94ca-34cdc92e9850,2020-05-07T03:49:41.999099,good,plays fetch,mio,mio plays fetch
982e7e00-2638-45e4-813d-e0658757aa97,2018-04-17T07:54:37.999110,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
3a112aa1-9076-4ea6-9466-d54ff07ac733,2018-12-15T07:25:39.999120,good,cuddled with partner,mio,mio cuddled with partner
b9103f88-97b6-4767-9a42-a5432171ab92,2021-10-23T17:24:40.999131,good,cuddled with partner,idget,idget cuddled with partner
03ebd618-04e9-46d7-b4be-4fb25a979c6d,2021-12-18T19:04:33.999141,bad,sat on keyboard,idget,idget sat on keyboard
93a809bd-fceb-48cf-b8d7-401e8e5c8053,2017-06-21T12:25:55.999152,bad,attacked me,mio,mio attacked me
49d11159-6f5c-4fcc-affa-830242e7080d,2017-01-17T12:58:32.999164,good,cuddled with me,zeep,zeep cuddled with me
2967679a-4f3c-459d-96ea-908fc7350d8a,2020-05-22T20:03:35.999175,bad,attacked me,peanut butter,peanut butter attacked me
1ad4276f-a042-4cd3-b1f3-3952b60081f6,2021-05-29T19:28:34.999185,bad,attacked me,ollie,ollie attacked me
76734caf-9a3b-4e1b-8de3-3c9774a8b280,2021-02-06T10:13:07.999196,bad,scratched drapes,zeep,zeep scratched drapes
a1c08800-8c31-4142-8f48-cf28a79a6941,2017-01-22T14:54:53.999207,bad,attacked dog,dr pepper,dr pepper attacked dog
4fb82f07-35aa-4002-81ef-5921febb189b,2017-11-18T05:50:42.999217,good,did something adorable,zeep,zeep did something adorable
c2a4e13c-7b87-4fbe-8025-cdbda4e55dc4,2020-10-23T00:00:43.999227,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
5d079d75-fe0f-4921-a80f-74cf10f7adf3,2017-11-02T17:18:20.999238,good,did something adorable,sammy,sammy did something adorable
e5604627-fdf1-4daf-b6f6-2b3aaeb49f1d,2018-08-01T10:07:12.999248,bad,attacked partner,idget,idget attacked partner
18445fea-828c-4b79-86df-f89c2d74be6c,2020-07-31T01:24:28.999259,good,cuddled with me,mio,mio cuddled with me
23610427-68f9-4a4f-8ca7-d146f0249bc8,2020-06-29T08:42:55.999275,bad,attacked dog,peanut butter,peanut butter attacked dog
b6b7ef7f-77b6-4900-9967-da938ddecfd2,2018-08-19T08:18:49.999286,good,did something adorable,idget,idget did something adorable
1a480661-16bd-4d9c-83d2-40dbe0f3577b,2018-11-03T13:53:52.999296,good,cuddled with partner,biscuit,biscuit cuddled with partner
1b86dc2a-faa1-4dd0-9e4c-c6a2f5bc83d5,2017-11-15T05:31:31.999309,good,plays fetch,sammy,sammy plays fetch
f169ef01-0357-46ae-acea-839e5102aafd,2021-07-15T19:47:09.999322,good,plays fetch,biscuit,biscuit plays fetch
bfe03b51-12df-483f-81e1-b58b24ff1f9d,2018-05-27T15:48:51.999333,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
6dd2b32b-fc6e-4f22-8f17-70a2650df30e,2021-12-29T21:20:58.999343,bad,scratched drapes,mio,mio scratched drapes
d36c5303-74a1-401d-b38a-af9e89827740,2019-11-07T07:17:54.999353,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
3c4cf00a-089c-4a35-81b9-b68418781b39,2017-10-24T15:29:13.999363,good,cuddled with me,zeep,zeep cuddled with me
4886f91c-41fa-43a4-9eb5-ee8b7433a836,2017-01-06T14:26:51.999373,good,cuddled with partner,ollie,ollie cuddled with partner
e8a67a0b-dcd8-4d4b-8f27-4add94c387c8,2019-04-30T23:47:33.999384,bad,scratched furniture,sammy,sammy scratched furniture
7129154e-b940-404f-802a-e639614afd52,2021-01-07T20:42:40.999394,bad,decided not to go for a walk,sammy,sammy decided not to go for a walk
4e4d7d7c-7245-4aa2-9614-5b040900523b,2017-09-21T16:04:21.999405,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
8687887a-37a0-44d5-bc5e-693f2bb0eb60,2019-03-14T22:16:34.999415,good,cuddled with me,mio,mio cuddled with me
ea182ac3-8615-40d2-a6a6-5b3a462fbbf9,2020-12-17T18:39:03.999426,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
77423aea-ab84-41f0-8a4d-be6a0c44f6a8,2021-01-14T09:42:32.999437,good,plays fetch,idget,idget plays fetch
3dc1ec80-c7c6-44b3-b5e9-9c9799a92806,2019-06-26T11:16:58.999447,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
e3b3c1f8-65f8-4fef-810e-26d50a0dc33c,2019-12-10T16:38:28.999460,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
d84c2c33-4d4c-4797-b96c-d049cc81ce16,2018-04-02T18:59:42.999470,good,cuddled with me,idget,idget cuddled with me
bbdce85c-ca64-4647-9de9-333b1a0af9cb,2019-09-21T05:47:40.999480,bad,attacked partner,dr pepper,dr pepper attacked partner
aaa56530-836d-4e32-886e-c893574ea039,2021-04-01T02:40:28.999491,good,cuddled with me,dr pepper,dr pepper cuddled with me
c331f41f-a137-4f15-801a-3903cfeb1d3e,2017-04-15T23:34:59.999501,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
b613381f-13ec-4107-85c7-10ec58fcd541,2021-07-19T15:22:53.999512,bad,scratched drapes,peanut butter,peanut butter scratched drapes
03da2bb1-b406-4413-a18e-25f4f34fed01,2017-06-24T05:48:36.999522,good,plays fetch,dr pepper,dr pepper plays fetch
7c198edd-5de4-418d-853e-5af819aae996,2019-01-06T01:45:14.999532,good,cuddled with dog,zeep,zeep cuddled with dog
23cd7f35-8513-4ee9-a0a1-761d7cdf91e4,2020-09-17T18:00:46.999542,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
ed3dd528-b742-4e70-b020-2f5fdec9ff79,2018-10-29T22:20:16.999553,bad,attacked dog,sammy,sammy attacked dog
376be413-281b-42b1-b2d4-2b71cb5c6b09,2020-07-02T11:51:19.999565,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
026c9cac-5da1-4f0e-a4f2-f22a61be13c5,2020-06-10T23:03:46.999576,bad,attacked me,ollie,ollie attacked me
5dcd2041-cb79-490d-b9ff-4a33cf8a1a4a,2018-04-14T07:22:52.999587,bad,scratched furniture,ollie,ollie scratched furniture
b4329c80-17bd-41b6-8cee-ba567b39284f,2020-09-13T22:36:40.999599,bad,attacked dog,mio,mio attacked dog
a055fae8-0b46-44d1-b894-2cc1084d0500,2021-04-12T21:57:23.999611,bad,attacked dog,peanut butter,peanut butter attacked dog
770e2f14-c2b6-41d0-950f-327f9eb4ae46,2019-09-26T08:08:14.999621,bad,scratched drapes,dr pepper,dr pepper scratched drapes
170c626e-bbb5-4ef1-bf49-d7d1581be54d,2018-11-07T18:34:55.999632,bad,attacked dog,sammy,sammy attacked dog
301284bc-51e3-4d34-af86-5c12924f9ca3,2021-08-12T03:27:04.999643,bad,attacked partner,zeep,zeep attacked partner
d901b705-bf8d-49fa-afc1-137ec526b37a,2018-04-29T00:23:57.999656,good,cuddled with partner,mio,mio cuddled with partner
cc12ca05-f6c6-488d-9f1d-bfb8032ec3a5,2020-09-16T17:45:18.999666,good,did something adorable,mio,mio did something adorable
3bc95d49-7179-415a-ae5a-43136b4e2a4c,2017-12-30T14:58:02.999677,bad,scratched furniture,idget,idget scratched furniture
bd10f07c-bf91-4dcf-b95a-aefc4325721e,2018-07-22T08:03:03.999688,bad,attacked me,zeep,zeep attacked me
6726e210-49f9-4af3-8f8a-23efc09f2ba6,2017-11-29T14:50:42.999698,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
3f37b627-9ec2-43ee-ac71-4922ecb94fb4,2017-08-05T00:41:08.999708,bad,sat on keyboard,idget,idget sat on keyboard
ce3ca729-c836-4be2-87c9-b0fb8dddec20,2018-10-21T16:13:51.999719,bad,sat on keyboard,idget,idget sat on keyboard
4911973a-1ea4-46c8-9bb9-a25045e67cd8,2018-03-23T23:36:46.999729,good,did something adorable,ollie,ollie did something adorable
2e4557dd-6b27-4f11-80fb-0a7b6ab7c65b,2019-02-25T11:41:16.999741,good,did something adorable,ollie,ollie did something adorable
df7c122f-bedf-4f89-898d-b0af2c92bb34,2019-08-18T03:14:06.999753,bad,attacked me,biscuit,biscuit attacked me
9380f6a4-d575-4d52-a2a5-82373362c1d4,2018-02-14T05:52:47.999763,bad,sat on keyboard,ollie,ollie sat on keyboard
4143d616-a22e-44a2-8fcd-2dbbad00f850,2020-10-31T01:06:06.999773,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
aed28215-20ce-4a1c-a403-e371b3089d51,2021-08-07T17:37:01.999785,bad,attacked partner,sammy,sammy attacked partner
7efe88bd-7b1c-4132-a03e-0ca84d9104f5,2018-10-14T21:31:01.999795,bad,sat on keyboard,zeep,zeep sat on keyboard
3e18c100-9c42-4f50-a405-e5059c379727,2019-01-14T12:11:44.999806,bad,attacked me,sammy,sammy attacked me
614e2100-621c-4b78-a70f-83687699be98,2018-01-22T20:38:36.999816,good,plays fetch,dr pepper,dr pepper plays fetch
8f4a1c1c-c333-45ff-a26c-6bb8bad9dd4c,2021-05-20T15:56:14.999827,bad,scratched furniture,dr pepper,dr pepper scratched furniture
2c72ca8c-68bd-47dc-8185-c187727fba0b,2018-01-28T06:58:02.999837,bad,attacked partner,biscuit,biscuit attacked partner
ac5909c9-159e-40d8-8ca2-f6e6d25b0a0b,2017-04-23T10:36:45.999848,good,cuddled with partner,sammy,sammy cuddled with partner
a71d42bc-9a9b-4c48-b1dd-358e3ef6e935,2021-10-27T08:46:55.999861,good,plays fetch,mio,mio plays fetch
692cdef2-e6b3-4c8b-9366-6e98bd447f1e,2021-03-13T21:48:21.999872,good,plays fetch,zeep,zeep plays fetch
b9125043-39f2-414e-af3f-2c15bf213857,2020-07-31T19:50:51.999885,good,did something adorable,peanut butter,peanut butter did something adorable
ddb324a1-457c-4d83-8d55-baffd832f56d,2019-07-26T01:31:35.999896,bad,attacked dog,ollie,ollie attacked dog
a66dd2d8-5408-4006-9083-5fdea45d76b8,2020-12-02T10:53:20.999907,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
74bec9cb-c9a8-4b82-a487-2584013aab59,2017-11-08T20:24:11.999917,bad,attacked partner,mio,mio attacked partner
17ca4bf5-5279-48ba-b0b4-443c11b9d3dc,2020-03-11T22:01:58.999928,bad,attacked partner,zeep,zeep attacked partner
425f704c-db29-4ac0-a4fb-7a9baf5135cb,2017-03-19T23:22:04.999938,bad,attacked partner,peanut butter,peanut butter attacked partner
ab418887-68ba-4609-9498-e5f20495358d,2018-06-23T03:18:51.999949,good,cuddled with dog,mio,mio cuddled with dog
8d702186-b83b-42d5-a2a5-e3ed2da53ac9,2018-03-22T03:54:49.999960,good,cuddled with me,dr pepper,dr pepper cuddled with me
63fd99ce-5c65-4b92-a950-8e9d4e15e74a,2019-02-12T03:31:26.999971,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
541bab7f-0369-4e61-be47-5871ac0c492b,2017-04-29T03:46:16.999981,good,did something adorable,ollie,ollie did something adorable
140d3507-04b0-43b3-bc21-d4ecf4f2056e,2020-10-11T07:53:04.999992,bad,attacked me,ollie,ollie attacked me
56aefab6-ce26-49ce-bcdb-0fe8707b6caf,2019-03-19T08:38:34.000005,good,plays fetch,zeep,zeep plays fetch
6e6620ab-e910-42b5-a813-720737d10e90,2020-01-09T13:04:56.000015,good,plays fetch,biscuit,biscuit plays fetch
44a6d7ac-1c7a-462e-a21b-f4e8d73c2025,2017-10-16T02:38:50.000026,bad,scratched drapes,sammy,sammy scratched drapes
bc3a0a55-ec83-49f0-8746-96a65cd39626,2018-11-10T08:49:09.000039,bad,scratched furniture,mio,mio scratched furniture
c7acd999-1b87-4643-8889-b1032590cfdb,2021-03-07T22:43:43.000050,good,cuddled with me,peanut butter,peanut butter cuddled with me
a643ecf3-2ed6-4abe-8b14-9c82bba7a059,2020-02-24T01:39:46.000060,bad,scratched drapes,sammy,sammy scratched drapes
af99cf62-e474-42a4-811f-e703cb8c8229,2019-10-12T11:03:07.000071,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
fe9d2b2a-81b4-4f8c-be69-ae8870360689,2019-10-23T16:10:49.000081,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
889896e8-bcd4-4a7f-8aad-ddec1c21f882,2020-06-20T18:41:17.000092,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
002cd430-18e4-41e7-837a-1129418763bd,2021-12-09T04:41:42.000104,good,cuddled with me,biscuit,biscuit cuddled with me
8aba2578-fea1-472e-9626-087c7197d5ec,2018-02-08T13:57:58.000114,good,did something adorable,zeep,zeep did something adorable
df366bf4-945a-4e4d-b444-d58372f979e3,2018-01-22T01:09:09.000125,bad,attacked partner,ollie,ollie attacked partner
76b67c6b-c058-4b68-ad01-7f8037e28b74,2019-02-12T23:20:40.000136,bad,decided not to go for a walk,sammy,sammy decided not to go for a walk
e9b2b9f5-8017-4144-9e13-c8d65dbe5fa3,2020-08-05T10:13:29.000147,bad,attacked partner,idget,idget attacked partner
ac6bff25-d7d3-44c3-b629-7df7bec2c039,2021-01-25T02:07:12.000157,good,cuddled with me,zeep,zeep cuddled with me
5804e8a8-8c02-411f-a900-51f6ad0e5028,2019-07-07T07:58:53.000168,bad,sat on keyboard,biscuit,biscuit sat on keyboard
ac6b0343-f7a8-449e-a03d-1acb3095ddc7,2021-10-26T04:10:39.000182,bad,attacked partner,ollie,ollie attacked partner
6553ab3d-8b06-4910-ba1f-1520d7383516,2019-07-14T06:04:00.000193,good,plays fetch,mio,mio plays fetch
3556a655-554e-4691-801b-06e96cdf7139,2017-01-19T18:31:38.000205,good,cuddled with partner,idget,idget cuddled with partner
c7533e55-c0d6-4690-8662-8a4b5efad73b,2018-01-28T18:55:42.000218,bad,scratched furniture,sammy,sammy scratched furniture
d6708468-3863-49fe-8e90-2c82cea30835,2021-10-13T11:44:41.000229,bad,attacked me,biscuit,biscuit attacked me
d834d9c6-b9c6-4c0d-9fef-336ea3ee8bda,2018-06-29T21:13:10.000240,good,cuddled with me,peanut butter,peanut butter cuddled with me
99217e9a-13ed-4907-8a24-8271f6723ece,2020-02-26T08:24:51.000250,good,did something adorable,zeep,zeep did something adorable
c570ec41-140f-4480-9641-6f8cf5c03885,2019-01-11T14:25:09.000260,bad,attacked dog,mio,mio attacked dog
4dbe2391-e9b2-4853-b773-63f31c922fa5,2020-04-03T19:01:32.000270,good,did something adorable,idget,idget did something adorable
931babbc-4d1e-4dbd-9bad-deef6a87f0e6,2019-02-07T10:34:09.000281,good,cuddled with dog,sammy,sammy cuddled with dog
e5d723f4-fa64-4fd1-b1ec-64c562cd4935,2018-05-03T03:19:00.000291,good,cuddled with me,idget,idget cuddled with me
a7c2dccc-603a-4862-98cf-e1aa5c4ae32d,2021-04-29T09:27:19.000301,good,did something adorable,idget,idget did something adorable
531eef57-7472-42a4-9bf3-8cd6a99afd40,2018-01-20T09:31:03.000312,good,cuddled with partner,zeep,zeep cuddled with partner
608b6465-5cbb-44fd-a0da-4d605054af08,2018-11-09T08:10:52.000325,good,did something adorable,biscuit,biscuit did something adorable
b7782f30-8cc3-4929-9f41-b439b55232ca,2019-01-27T11:46:34.000336,bad,attacked partner,sammy,sammy attacked partner
